dt,open,high,low,close,volume
2020-02-04,2.7e-07,2.8e-07,2.6e-07,2.7e-07,222657799.0
2020-02-05,2.7e-07,2.9e-07,2.6e-07,2.6e-07,703611709.0
2020-02-06,2.7e-07,2.8e-07,2.6e-07,2.7e-07,174325911.0
2020-02-07,2.8e-07,2.9e-07,2.7e-07,2.9e-07,491665972.0
2020-02-08,2.9e-07,3.4e-07,2.8e-07,3.2e-07,1949713237.0
2020-02-09,3.2e-07,3.6e-07,3e-07,3.2e-07,1441142303.0
2020-02-10,3.1e-07,3.3e-07,2.9e-07,3e-07,1571882792.0
2020-02-11,3e-07,3.1e-07,2.9e-07,3e-07,488823741.0
2020-02-12,2.9e-07,3.1e-07,2.9e-07,2.9e-07,853692234.0
2020-02-13,2.9e-07,3.1e-07,2.9e-07,2.9e-07,389037742.0
2020-02-14,3e-07,3.1e-07,2.9e-07,3.1e-07,284513845.0
2020-02-15,3.1e-07,3.1e-07,2.8e-07,2.9e-07,417721204.0
2020-02-16,2.9e-07,3e-07,2.6e-07,2.8e-07,582295920.0
2020-02-17,2.8e-07,2.8e-07,2.6e-07,2.7e-07,333833812.0
2020-02-18,2.8e-07,2.9e-07,2.7e-07,2.7e-07,420999979.0
2020-02-19,2.8e-07,2.9e-07,2.7e-07,2.7e-07,78019335.0
2020-02-20,2.8e-07,2.8e-07,2.6e-07,2.7e-07,211841516.0
2020-02-21,2.7e-07,2.8e-07,2.7e-07,2.7e-07,134096405.0
2020-02-22,2.8e-07,2.8e-07,2.6e-07,2.7e-07,331375640.0
2020-02-23,2.6e-07,2.7e-07,2.6e-07,2.7e-07,71976896.0
2020-02-24,2.7e-07,2.7e-07,2.6e-07,2.7e-07,74726065.0
2020-02-25,2.7e-07,2.7e-07,2.5e-07,2.6e-07,457203356.0
2020-02-26,2.6e-07,2.7e-07,2.5e-07,2.7e-07,325366465.0
2020-02-27,2.7e-07,2.7e-07,2.6e-07,2.7e-07,47163792.0
2020-02-28,2.6e-07,2.7e-07,2.6e-07,2.7e-07,40256762.0
2020-02-29,2.6e-07,2.7e-07,2.5e-07,2.6e-07,123925364.0
2020-03-01,2.6e-07,2.7e-07,2.5e-07,2.6e-07,147651088.0
2020-03-02,2.7e-07,2.7e-07,2.6e-07,2.7e-07,39062713.0
2020-03-03,2.6e-07,2.9e-07,2.6e-07,2.8e-07,374758721.0
2020-03-04,2.9e-07,2.9e-07,2.7e-07,2.7e-07,142181890.0
2020-03-05,2.8e-07,2.8e-07,2.7e-07,2.8e-07,93802343.0
2020-03-06,2.7e-07,2.8e-07,2.7e-07,2.8e-07,38406848.0
2020-03-07,2.8e-07,2.8e-07,2.6e-07,2.7e-07,168254314.0
2020-03-08,2.7e-07,2.8e-07,2.6e-07,2.7e-07,107181354.0
2020-03-09,2.7e-07,2.8e-07,2.6e-07,2.8e-07,175469087.0
2020-03-10,2.8e-07,2.8e-07,2.7e-07,2.8e-07,104209842.0
2020-03-11,2.7e-07,2.9e-07,2.7e-07,2.8e-07,160748674.0
2020-03-12,2.8e-07,3.2e-07,2.7e-07,3.1e-07,1196142586.0
2020-03-13,3.1e-07,3.3e-07,2.9e-07,3.1e-07,829215386.0
2020-03-14,3.2e-07,3.3e-07,3.1e-07,3.2e-07,260240757.0
2020-03-15,3.2e-07,3.3e-07,3e-07,3.1e-07,324549783.0
2020-03-16,3.1e-07,3.3e-07,3.1e-07,3.2e-07,273489012.0
2020-03-17,3.2e-07,3.2e-07,3e-07,3.1e-07,126401745.0
2020-03-18,3.1e-07,3.1e-07,2.9e-07,3e-07,136328822.0
2020-03-19,3e-07,3.1e-07,2.8e-07,2.8e-07,220908347.0
2020-03-20,2.9e-07,2.9e-07,2.8e-07,2.9e-07,92224868.0
2020-03-21,2.9e-07,2.9e-07,2.8e-07,2.9e-07,65419895.0
2020-03-22,2.9e-07,3e-07,2.8e-07,2.9e-07,122469079.0
2020-03-23,2.9e-07,3e-07,2.8e-07,2.8e-07,104031047.0
2020-03-24,2.8e-07,2.9e-07,2.7e-07,2.7e-07,214304353.0
2020-03-25,2.7e-07,2.8e-07,2.7e-07,2.8e-07,44529731.0
2020-03-26,2.7e-07,2.8e-07,2.7e-07,2.8e-07,38183471.0
2020-03-27,2.8e-07,2.8e-07,2.7e-07,2.8e-07,67087979.0
2020-03-28,2.8e-07,2.9e-07,2.7e-07,2.9e-07,162883523.0
2020-03-29,2.9e-07,3e-07,2.8e-07,2.9e-07,147702732.0
2020-03-30,2.9e-07,3e-07,2.8e-07,2.8e-07,78829753.0
2020-03-31,2.8e-07,2.9e-07,2.8e-07,2.8e-07,56860072.0
2020-04-01,2.9e-07,2.9e-07,2.8e-07,2.8e-07,87644659.0
2020-04-02,2.8e-07,2.9e-07,2.7e-07,2.8e-07,293499663.0
2020-04-03,2.7e-07,2.8e-07,2.7e-07,2.8e-07,44891439.0
2020-04-04,2.7e-07,2.8e-07,2.7e-07,2.7e-07,31809995.0
2020-04-05,2.8e-07,2.8e-07,2.7e-07,2.7e-07,18224202.0
2020-04-06,2.8e-07,2.8e-07,2.6e-07,2.7e-07,251563808.0
2020-04-07,2.8e-07,2.8e-07,2.7e-07,2.7e-07,83039259.0
2020-04-08,2.8e-07,2.8e-07,2.7e-07,2.8e-07,45470110.0
2020-04-09,2.7e-07,2.8e-07,2.7e-07,2.8e-07,39516523.0
2020-04-10,2.8e-07,2.9e-07,2.7e-07,2.9e-07,386240364.0
2020-04-11,2.9e-07,2.9e-07,2.8e-07,2.9e-07,83288213.0
2020-04-12,2.9e-07,2.9e-07,2.8e-07,2.8e-07,128026578.0
2020-04-13,2.9e-07,2.9e-07,2.8e-07,2.8e-07,229119492.0
2020-04-14,2.9e-07,2.9e-07,2.8e-07,2.9e-07,106062408.0
2020-04-15,2.9e-07,2.9e-07,2.8e-07,2.8e-07,41650064.0
2020-04-16,2.9e-07,2.9e-07,2.8e-07,2.9e-07,114926021.0
2020-04-17,2.9e-07,2.9e-07,2.8e-07,2.9e-07,19168818.0
2020-04-18,2.9e-07,2.9e-07,2.8e-07,2.8e-07,29820757.0
2020-04-19,2.9e-07,2.9e-07,2.8e-07,2.9e-07,35944932.0
2020-04-20,2.9e-07,2.9e-07,2.8e-07,2.8e-07,49625879.0
2020-04-21,2.9e-07,2.9e-07,2.8e-07,2.9e-07,57580683.0
2020-04-22,2.9e-07,2.9e-07,2.8e-07,2.9e-07,37326784.0
2020-04-23,2.9e-07,2.9e-07,2.7e-07,2.8e-07,461115019.0
2020-04-24,2.7e-07,2.8e-07,2.7e-07,2.7e-07,117313087.0
2020-04-25,2.7e-07,2.9e-07,2.7e-07,2.8e-07,290974578.0
2020-04-26,2.8e-07,3.2e-07,2.8e-07,3.1e-07,593980295.0
2020-04-27,3.2e-07,3.2e-07,2.9e-07,3.1e-07,435020784.0
2020-04-28,3.1e-07,3.1e-07,2.9e-07,2.9e-07,255757647.0
2020-04-29,3e-07,3e-07,2.8e-07,2.9e-07,395491199.0
2020-04-30,2.9e-07,2.9e-07,2.8e-07,2.9e-07,239019062.0
2020-05-01,2.8e-07,2.9e-07,2.8e-07,2.8e-07,72037411.0
2020-05-02,2.8e-07,2.9e-07,2.7e-07,2.8e-07,276810830.0
2020-05-03,2.9e-07,2.9e-07,2.8e-07,2.9e-07,43200179.0
2020-05-04,2.8e-07,2.9e-07,2.7e-07,2.7e-07,233362393.0
2020-05-05,2.8e-07,2.8e-07,2.7e-07,2.8e-07,91583427.0
2020-05-06,2.8e-07,2.8e-07,2.7e-07,2.7e-07,83462230.0
2020-05-07,2.8e-07,2.8e-07,2.6e-07,2.6e-07,316901522.0
2020-05-08,2.6e-07,2.7e-07,2.6e-07,2.7e-07,131101025.0
2020-05-09,2.6e-07,2.8e-07,2.6e-07,2.8e-07,139481770.0
2020-05-10,2.8e-07,2.9e-07,2.7e-07,2.8e-07,199788514.0
2020-05-11,2.9e-07,2.9e-07,2.7e-07,2.8e-07,260226207.0
2020-05-12,2.8e-07,2.9e-07,2.7e-07,2.8e-07,118104359.0
2020-05-13,2.8e-07,2.8e-07,2.7e-07,2.7e-07,114283259.0
2020-05-14,2.7e-07,2.8e-07,2.6e-07,2.6e-07,311246771.0
2020-05-15,2.7e-07,2.7e-07,2.6e-07,2.7e-07,44445325.0
2020-05-16,2.7e-07,2.7e-07,2.6e-07,2.7e-07,68846677.0
2020-05-17,2.7e-07,2.7e-07,2.6e-07,2.6e-07,36497956.0
2020-05-18,2.6e-07,2.7e-07,2.6e-07,2.7e-07,68093215.0
2020-05-19,2.7e-07,2.7e-07,2.6e-07,2.6e-07,57917852.0
2020-05-20,2.7e-07,2.7e-07,2.6e-07,2.7e-07,99133805.0
2020-05-21,2.6e-07,2.8e-07,2.6e-07,2.8e-07,294854741.0
2020-05-22,2.8e-07,2.8e-07,2.7e-07,2.7e-07,110544743.0
2020-05-23,2.8e-07,2.8e-07,2.7e-07,2.8e-07,167194341.0
2020-05-24,2.8e-07,2.8e-07,2.7e-07,2.7e-07,103588457.0
2020-05-25,2.8e-07,2.9e-07,2.7e-07,2.8e-07,217099525.0
2020-05-26,2.8e-07,2.9e-07,2.8e-07,2.9e-07,143812564.0
2020-05-27,2.8e-07,2.9e-07,2.7e-07,2.8e-07,263103446.0
2020-05-28,2.7e-07,2.8e-07,2.6e-07,2.7e-07,274048837.0
2020-05-29,2.7e-07,2.7e-07,2.6e-07,2.7e-07,63030768.0
2020-05-30,2.7e-07,2.8e-07,2.6e-07,2.7e-07,264211111.0
2020-05-31,2.6e-07,2.8e-07,2.6e-07,2.7e-07,118125686.0
2020-06-01,2.7e-07,2.8e-07,2.6e-07,2.6e-07,243556299.0
2020-06-02,2.6e-07,2.7e-07,2.5e-07,2.7e-07,325040038.0
2020-06-03,2.7e-07,2.7e-07,2.6e-07,2.7e-07,61405287.0
2020-06-04,2.6e-07,2.8e-07,2.6e-07,2.6e-07,499688376.0
2020-06-05,2.7e-07,2.7e-07,2.6e-07,2.6e-07,59877829.0
2020-06-06,2.7e-07,2.7e-07,2.6e-07,2.6e-07,79864152.0
2020-06-07,2.7e-07,2.8e-07,2.6e-07,2.7e-07,200916852.0
2020-06-08,2.6e-07,2.7e-07,2.6e-07,2.6e-07,50398052.0
2020-06-09,2.6e-07,2.7e-07,2.6e-07,2.6e-07,59054005.0
2020-06-10,2.7e-07,2.7e-07,2.6e-07,2.6e-07,137997755.0
2020-06-11,2.6e-07,2.7e-07,2.6e-07,2.6e-07,94066042.0
2020-06-12,2.6e-07,2.7e-07,2.6e-07,2.7e-07,65710307.0
2020-06-13,2.7e-07,2.7e-07,2.6e-07,2.7e-07,65212901.0
2020-06-14,2.7e-07,2.7e-07,2.6e-07,2.6e-07,60031794.0
2020-06-15,2.7e-07,2.7e-07,2.6e-07,2.7e-07,97329985.0
2020-06-16,2.6e-07,2.7e-07,2.5e-07,2.7e-07,506694565.0
2020-06-17,2.7e-07,2.7e-07,2.6e-07,2.7e-07,86142999.0
2020-06-18,2.6e-07,2.7e-07,2.6e-07,2.6e-07,141332843.0
2020-06-19,2.6e-07,2.7e-07,2.6e-07,2.6e-07,58932737.0
2020-06-20,2.7e-07,2.7e-07,2.6e-07,2.6e-07,34510833.0
2020-06-21,2.7e-07,2.7e-07,2.6e-07,2.6e-07,29483902.0
2020-06-22,2.6e-07,2.7e-07,2.5e-07,2.5e-07,365775219.0
2020-06-23,2.5e-07,2.6e-07,2.5e-07,2.6e-07,110884695.0
2020-06-24,2.6e-07,2.7e-07,2.5e-07,2.6e-07,126900784.0
2020-06-25,2.6e-07,2.7e-07,2.5e-07,2.6e-07,183715877.0
2020-06-26,2.6e-07,2.7e-07,2.5e-07,2.5e-07,54932204.0
2020-06-27,2.5e-07,2.6e-07,2.5e-07,2.5e-07,57860084.0
2020-06-28,2.6e-07,2.6e-07,2.5e-07,2.5e-07,92194745.0
2020-06-29,2.5e-07,2.6e-07,2.5e-07,2.6e-07,31731745.0
2020-06-30,2.6e-07,2.6e-07,2.5e-07,2.6e-07,40695150.0
2020-07-01,2.5e-07,2.6e-07,2.5e-07,2.5e-07,79507228.0
2020-07-02,2.5e-07,2.6e-07,2.5e-07,2.6e-07,67833622.0
2020-07-03,2.6e-07,2.6e-07,2.5e-07,2.6e-07,20945506.0
2020-07-04,2.6e-07,2.6e-07,2.5e-07,2.5e-07,19851933.0
2020-07-05,2.6e-07,2.6e-07,2.5e-07,2.6e-07,38208211.0
2020-07-06,2.6e-07,2.9e-07,2.5e-07,2.8e-07,819777021.0
2020-07-07,2.8e-07,3.6e-07,2.7e-07,3.4e-07,3809410879.0
2020-07-08,3.4e-07,6e-07,3.3e-07,5.1e-07,25626006025.0
2020-07-09,5e-07,5.4e-07,4.3e-07,4.7e-07,8215731813.0
2020-07-10,4.7e-07,4.7e-07,3.7e-07,3.8e-07,6115859716.0
2020-07-11,3.8e-07,4.4e-07,3.7e-07,4.2e-07,2968920192.0
2020-07-12,4.2e-07,4.2e-07,3.8e-07,3.9e-07,1079436601.0
2020-07-13,3.9e-07,3.9e-07,3.2e-07,3.5e-07,3514680435.0
2020-07-14,3.4e-07,3.7e-07,3.3e-07,3.5e-07,1627169605.0
2020-07-15,3.6e-07,3.6e-07,3.3e-07,3.4e-07,842260728.0
2020-07-16,3.4e-07,3.4e-07,3.1e-07,3.3e-07,1054503227.0
2020-07-17,3.2e-07,3.4e-07,3.2e-07,3.4e-07,1047488377.0
2020-07-18,3.4e-07,4.1e-07,3.3e-07,3.7e-07,4797408572.0
2020-07-19,3.7e-07,4.2e-07,3.6e-07,3.6e-07,2024899894.0
2020-07-20,3.7e-07,3.8e-07,3.4e-07,3.6e-07,1454509495.0
2020-07-21,3.5e-07,3.6e-07,3.4e-07,3.5e-07,1022715691.0
2020-07-22,3.5e-07,3.5e-07,3.4e-07,3.4e-07,316999710.0
2020-07-23,3.4e-07,3.5e-07,3.4e-07,3.5e-07,270695435.0
2020-07-24,3.5e-07,3.5e-07,3.3e-07,3.4e-07,368997597.0
2020-07-25,3.3e-07,3.5e-07,3.2e-07,3.3e-07,1036332491.0
2020-07-26,3.4e-07,3.4e-07,3.2e-07,3.3e-07,471986400.0
2020-07-27,3.2e-07,3.3e-07,2.8e-07,2.8e-07,1216050034.0
2020-07-28,2.9e-07,3e-07,2.8e-07,3e-07,765968659.0
2020-07-29,2.9e-07,3e-07,2.8e-07,2.9e-07,392019352.0
2020-07-30,2.9e-07,3e-07,2.8e-07,2.9e-07,677856783.0
2020-07-31,2.9e-07,3e-07,2.8e-07,2.9e-07,214282409.0
2020-08-01,2.8e-07,3.3e-07,2.8e-07,3.1e-07,2785619636.0
2020-08-02,3.2e-07,3.2e-07,2.9e-07,3.1e-07,1478291065.0
2020-08-03,3.1e-07,3.1e-07,2.9e-07,3e-07,408820424.0
2020-08-04,3.1e-07,3.2e-07,2.9e-07,3.2e-07,897073212.0
2020-08-05,3.2e-07,3.2e-07,2.9e-07,3e-07,627774759.0
2020-08-06,3e-07,3.1e-07,2.9e-07,3.1e-07,394061563.0
2020-08-07,3.1e-07,3.1e-07,2.9e-07,3e-07,241476163.0
2020-08-08,3e-07,3.1e-07,2.9e-07,2.9e-07,263287498.0
2020-08-09,3e-07,3e-07,2.9e-07,2.9e-07,171197077.0
2020-08-10,2.9e-07,3e-07,2.8e-07,2.9e-07,422185442.0
2020-08-11,2.9e-07,3.1e-07,2.9e-07,2.9e-07,609589182.0
2020-08-12,2.9e-07,3.1e-07,2.9e-07,3e-07,746801177.0
2020-08-13,3e-07,3.1e-07,2.9e-07,2.9e-07,535284251.0
2020-08-14,2.9e-07,3.1e-07,2.9e-07,3.1e-07,350640284.0
2020-08-15,3e-07,3.1e-07,2.9e-07,3e-07,569897087.0
2020-08-16,3e-07,3e-07,2.9e-07,2.9e-07,114913914.0
2020-08-17,2.9e-07,3.2e-07,2.9e-07,3e-07,979599940.0
2020-08-18,3e-07,3.1e-07,2.8e-07,3e-07,601746661.0
2020-08-19,3e-07,3e-07,2.8e-07,3e-07,254200467.0
2020-08-20,3e-07,3e-07,2.8e-07,2.9e-07,170667027.0
2020-08-21,3e-07,3.1e-07,2.8e-07,3e-07,593848249.0
2020-08-22,2.9e-07,3e-07,2.9e-07,2.9e-07,76032819.0
2020-08-23,3e-07,3e-07,2.9e-07,3e-07,62067265.0
2020-08-24,2.9e-07,3e-07,2.8e-07,2.9e-07,666087237.0
2020-08-25,2.9e-07,3e-07,2.8e-07,3e-07,268913510.0
2020-08-26,2.9e-07,3e-07,2.8e-07,2.9e-07,244286933.0
2020-08-27,2.8e-07,2.9e-07,2.8e-07,2.8e-07,239145790.0
2020-08-28,2.8e-07,2.9e-07,2.8e-07,2.8e-07,88372223.0
2020-08-29,2.8e-07,2.9e-07,2.8e-07,2.9e-07,35698621.0
2020-08-30,2.8e-07,2.9e-07,2.8e-07,2.8e-07,73911781.0
2020-08-31,2.9e-07,2.9e-07,2.7e-07,2.8e-07,318821475.0
2020-09-01,2.7e-07,2.8e-07,2.6e-07,2.8e-07,457504941.0
2020-09-02,2.7e-07,2.8e-07,2.6e-07,2.7e-07,243918015.0
2020-09-03,2.8e-07,2.8e-07,2.6e-07,2.7e-07,197692273.0
2020-09-04,2.8e-07,2.8e-07,2.6e-07,2.7e-07,262458536.0
2020-09-05,2.8e-07,2.8e-07,2.7e-07,2.8e-07,129613921.0
2020-09-06,2.8e-07,2.8e-07,2.6e-07,2.7e-07,350873988.0
2020-09-07,2.8e-07,2.8e-07,2.7e-07,2.8e-07,90857976.0
2020-09-08,2.8e-07,2.8e-07,2.6e-07,2.8e-07,288427351.0
2020-09-09,2.8e-07,2.8e-07,2.6e-07,2.8e-07,188658907.0
2020-09-10,2.8e-07,2.8e-07,2.6e-07,2.8e-07,217167209.0
2020-09-11,2.8e-07,2.8e-07,2.6e-07,2.7e-07,183561101.0
2020-09-12,2.7e-07,2.8e-07,2.6e-07,2.7e-07,152350934.0
2020-09-13,2.7e-07,2.7e-07,2.6e-07,2.7e-07,98248466.0
2020-09-14,2.6e-07,2.7e-07,2.6e-07,2.7e-07,73702889.0
2020-09-15,2.7e-07,2.7e-07,2.6e-07,2.6e-07,97756322.0
2020-09-16,2.6e-07,2.7e-07,2.5e-07,2.6e-07,474908041.0
2020-09-17,2.5e-07,2.6e-07,2.5e-07,2.5e-07,44545985.0
2020-09-18,2.5e-07,2.6e-07,2.5e-07,2.6e-07,34018755.0
2020-09-19,2.6e-07,2.6e-07,2.5e-07,2.5e-07,30640894.0
2020-09-20,2.5e-07,2.6e-07,2.5e-07,2.5e-07,29696947.0
2020-09-21,2.5e-07,2.6e-07,2.4e-07,2.5e-07,230363033.0
2020-09-22,2.5e-07,2.6e-07,2.4e-07,2.5e-07,195381066.0
2020-09-23,2.6e-07,2.6e-07,2.4e-07,2.5e-07,256876500.0
2020-09-24,2.4e-07,2.6e-07,2.4e-07,2.4e-07,112406326.0
2020-09-25,2.5e-07,2.6e-07,2.4e-07,2.6e-07,336639333.0
2020-09-26,2.6e-07,2.6e-07,2.5e-07,2.6e-07,21346144.0
2020-09-27,2.6e-07,2.6e-07,2.5e-07,2.5e-07,42718067.0
2020-09-28,2.5e-07,2.6e-07,2.4e-07,2.4e-07,132228552.0
2020-09-29,2.4e-07,2.6e-07,2.4e-07,2.4e-07,378375175.0
2020-09-30,2.5e-07,2.5e-07,2.4e-07,2.4e-07,47776768.0
2020-10-01,2.4e-07,2.5e-07,2.4e-07,2.5e-07,49237086.0
2020-10-02,2.5e-07,2.5e-07,2.4e-07,2.5e-07,60385204.0
2020-10-03,2.4e-07,2.5e-07,2.4e-07,2.4e-07,47629712.0
2020-10-04,2.4e-07,2.6e-07,2.4e-07,2.4e-07,135756070.0
2020-10-05,2.4e-07,2.5e-07,2.4e-07,2.5e-07,39755154.0
2020-10-06,2.5e-07,2.5e-07,2.4e-07,2.4e-07,26923874.0
2020-10-07,2.4e-07,2.5e-07,2.4e-07,2.4e-07,19977710.0
2020-10-08,2.4e-07,2.5e-07,2.3e-07,2.4e-07,184925931.0
2020-10-09,2.4e-07,2.5e-07,2.3e-07,2.4e-07,347822930.0
2020-10-10,2.4e-07,2.5e-07,2.3e-07,2.3e-07,113167092.0
2020-10-11,2.4e-07,2.4e-07,2.3e-07,2.4e-07,107054848.0
2020-10-12,2.3e-07,2.4e-07,2.3e-07,2.4e-07,73234743.0
2020-10-13,2.4e-07,2.4e-07,2.3e-07,2.4e-07,28251100.0
2020-10-14,2.3e-07,2.4e-07,2.3e-07,2.3e-07,44137720.0
2020-10-15,2.4e-07,2.4e-07,2.2e-07,2.2e-07,123298307.0
2020-10-16,2.3e-07,2.4e-07,2.2e-07,2.3e-07,154371098.0
2020-10-17,2.3e-07,2.4e-07,2.2e-07,2.3e-07,40124575.0
2020-10-18,2.2e-07,2.3e-07,2.2e-07,2.3e-07,17843951.0
2020-10-19,2.2e-07,2.3e-07,2.2e-07,2.3e-07,69389461.0
2020-10-20,2.2e-07,2.3e-07,2.1e-07,2.1e-07,123215730.0
2020-10-21,2.2e-07,2.2e-07,2e-07,2e-07,310807758.0
2020-10-22,2.1e-07,2.1e-07,2e-07,2.1e-07,46174671.0
2020-10-23,2.1e-07,2.1e-07,2e-07,2e-07,59300572.0
2020-10-24,2.1e-07,2.1e-07,2e-07,2e-07,38927819.0
2020-10-25,2.1e-07,2.1e-07,2e-07,2.1e-07,195211814.0
2020-10-26,2.1e-07,2.3e-07,2e-07,2.1e-07,588058748.0
2020-10-27,2.1e-07,2.1e-07,1.9e-07,1.9e-07,399711564.0
2020-10-28,1.9e-07,2.1e-07,1.9e-07,2e-07,223699696.0
2020-10-29,1.9e-07,2e-07,1.9e-07,2e-07,31116221.0
2020-10-30,1.9e-07,2e-07,1.9e-07,2e-07,56971948.0
2020-10-31,1.9e-07,2e-07,1.8e-07,1.9e-07,395354911.0
2020-11-01,1.9e-07,1.9e-07,1.8e-07,1.8e-07,28304577.0
2020-11-02,1.9e-07,2e-07,1.8e-07,1.9e-07,97457016.0
2020-11-03,1.8e-07,1.9e-07,1.7e-07,1.8e-07,130559740.0
2020-11-04,1.8e-07,1.9e-07,1.7e-07,1.8e-07,134001355.0
2020-11-05,1.8e-07,1.9e-07,1.6e-07,1.7e-07,166142120.0
2020-11-06,1.6e-07,1.9e-07,1.6e-07,1.8e-07,768337164.0
2020-11-07,1.8e-07,1.9e-07,1.7e-07,1.8e-07,368132743.0
2020-11-08,1.8e-07,1.9e-07,1.7e-07,1.8e-07,103452493.0
2020-11-09,1.8e-07,1.9e-07,1.7e-07,1.7e-07,138902019.0
2020-11-10,1.8e-07,2e-07,1.7e-07,1.8e-07,497432933.0
2020-11-11,1.8e-07,2e-07,1.7e-07,1.8e-07,312166931.0
2020-11-12,1.8e-07,1.8e-07,1.7e-07,1.7e-07,85134561.0
2020-11-13,1.8e-07,1.8e-07,1.7e-07,1.8e-07,102652719.0
2020-11-14,1.8e-07,1.8e-07,1.7e-07,1.7e-07,42796485.0
2020-11-15,1.8e-07,1.8e-07,1.7e-07,1.7e-07,58294274.0
2020-11-16,1.8e-07,1.9e-07,1.7e-07,1.8e-07,591965325.0
2020-11-17,1.7e-07,1.8e-07,1.6e-07,1.6e-07,230584782.0
2020-11-18,1.7e-07,1.7e-07,1.5e-07,1.7e-07,429377099.0
2020-11-19,1.7e-07,1.7e-07,1.6e-07,1.7e-07,77186190.0
2020-11-20,1.6e-07,1.7e-07,1.5e-07,1.7e-07,385050407.0
2020-11-21,1.6e-07,2e-07,1.5e-07,1.9e-07,1205335257.0
2020-11-22,1.9e-07,2e-07,1.7e-07,1.9e-07,529686851.0
2020-11-23,1.8e-07,2.1e-07,1.7e-07,2.1e-07,805641265.0
2020-11-24,2e-07,2.4e-07,1.9e-07,2.3e-07,2268926415.0
2020-11-25,2.3e-07,2.3e-07,1.9e-07,2e-07,1049962698.0
2020-11-26,2e-07,2.1e-07,1.8e-07,1.9e-07,786731805.0
2020-11-27,1.9e-07,2e-07,1.8e-07,2e-07,375346246.0
2020-11-28,1.9e-07,2e-07,1.9e-07,1.9e-07,106002119.0
2020-11-29,1.9e-07,2e-07,1.8e-07,1.8e-07,201429756.0
2020-11-30,1.8e-07,2e-07,1.8e-07,1.9e-07,180847169.0
2020-12-01,1.9e-07,1.9e-07,1.7e-07,1.8e-07,624866141.0
2020-12-02,1.7e-07,1.9e-07,1.7e-07,1.8e-07,200329259.0
2020-12-03,1.7e-07,1.9e-07,1.7e-07,1.8e-07,288498619.0
2020-12-04,1.8e-07,1.8e-07,1.7e-07,1.8e-07,56346578.0
2020-12-05,1.7e-07,1.8e-07,1.7e-07,1.7e-07,56204125.0
2020-12-06,1.7e-07,1.8e-07,1.7e-07,1.7e-07,54628999.0
2020-12-07,1.7e-07,1.8e-07,1.7e-07,1.7e-07,72836935.0
2020-12-08,1.7e-07,1.8e-07,1.7e-07,1.8e-07,87303928.0
2020-12-09,1.8e-07,1.8e-07,1.6e-07,1.7e-07,208000238.0
2020-12-10,1.8e-07,1.8e-07,1.6e-07,1.8e-07,87292947.0
