dt,open,high,low,close,volume
2020-01-31,5.9e-06,5.97e-06,5.63e-06,5.77e-06,149238952.0
2020-02-01,5.76e-06,6.11e-06,5.7e-06,5.97e-06,161016984.0
2020-02-02,5.97e-06,6.33e-06,5.89e-06,5.97e-06,254317581.0
2020-02-03,5.98e-06,6.21e-06,5.93e-06,6.13e-06,127204815.0
2020-02-04,6.13e-06,6.2e-06,5.87e-06,6.09e-06,163295616.0
2020-02-05,6.09e-06,6.35e-06,6.04e-06,6.17e-06,188947972.0
2020-02-06,6.17e-06,6.3e-06,5.93e-06,6.14e-06,162677425.0
2020-02-07,6.14e-06,6.39e-06,6.09e-06,6.1e-06,146848610.0
2020-02-08,6.09e-06,6.25e-06,5.9e-06,6.07e-06,128120040.0
2020-02-09,6.06e-06,6.16e-06,6e-06,6.1e-06,89697731.0
2020-02-10,6.09e-06,6.13e-06,5.95e-06,6.12e-06,114838901.0
2020-02-11,6.11e-06,6.22e-06,5.97e-06,6.2e-06,131698260.0
2020-02-12,6.2e-06,6.8e-06,6.18e-06,6.6e-06,287095067.0
2020-02-13,6.6e-06,6.94e-06,6.43e-06,6.71e-06,293660543.0
2020-02-14,6.72e-06,6.89e-06,6.62e-06,6.84e-06,143864790.0
2020-02-15,6.83e-06,6.9e-06,6.33e-06,6.49e-06,213497660.0
2020-02-16,6.49e-06,6.7e-06,5.83e-06,6.2e-06,265334166.0
2020-02-17,6.19e-06,6.3e-06,5.81e-06,6.2e-06,215141644.0
2020-02-18,6.2e-06,6.39e-06,6.01e-06,6.17e-06,170408976.0
2020-02-19,6.17e-06,6.2e-06,5.83e-06,5.97e-06,102673197.0
2020-02-20,5.97e-06,6.12e-06,5.84e-06,6.05e-06,158873895.0
2020-02-21,6.06e-06,6.17e-06,5.98e-06,6.05e-06,88007970.0
2020-02-22,6.05e-06,6.09e-06,5.93e-06,6.03e-06,52919875.0
2020-02-23,6.03e-06,6.24e-06,6e-06,6.19e-06,71807205.0
2020-02-24,6.18e-06,6.2e-06,6.03e-06,6.11e-06,80144188.0
2020-02-25,6.12e-06,6.12e-06,5.93e-06,6.02e-06,109076377.0
2020-02-26,6.02e-06,6.05e-06,5.3e-06,5.59e-06,298704584.0
2020-02-27,5.6e-06,5.83e-06,5.4e-06,5.65e-06,149062920.0
2020-02-28,5.65e-06,5.76e-06,5.47e-06,5.63e-06,117359214.0
2020-02-29,5.63e-06,5.7e-06,5.51e-06,5.53e-06,114141686.0
2020-03-01,5.52e-06,5.58e-06,5.3e-06,5.35e-06,90738550.0
2020-03-02,5.34e-06,5.61e-06,5.34e-06,5.53e-06,84015499.0
2020-03-03,5.53e-06,5.6e-06,5.44e-06,5.55e-06,66809919.0
2020-03-04,5.55e-06,5.72e-06,5.51e-06,5.6e-06,85565164.0
2020-03-05,5.6e-06,5.74e-06,5.55e-06,5.63e-06,85048695.0
2020-03-06,5.63e-06,5.7e-06,5.52e-06,5.66e-06,53425714.0
2020-03-07,5.66e-06,5.68e-06,5.41e-06,5.48e-06,58742628.0
2020-03-08,5.49e-06,5.49e-06,5.21e-06,5.33e-06,120448714.0
2020-03-09,5.34e-06,5.41e-06,5.08e-06,5.24e-06,166302882.0
2020-03-10,5.23e-06,5.3e-06,5.17e-06,5.26e-06,90284598.0
2020-03-11,5.26e-06,5.27e-06,4.9e-06,5e-06,114106587.0
2020-03-12,5.01e-06,5.01e-06,4.2e-06,4.85e-06,430692471.0
2020-03-13,4.85e-06,5.13e-06,4.43e-06,5.09e-06,429115094.0
2020-03-14,5.1e-06,5.19e-06,4.93e-06,4.98e-06,111146442.0
2020-03-15,4.99e-06,5.07e-06,4.87e-06,5.02e-06,94626867.0
2020-03-16,5.02e-06,5.07e-06,4.72e-06,4.82e-06,177062993.0
2020-03-17,4.82e-06,4.93e-06,4.79e-06,4.84e-06,83847043.0
2020-03-18,4.85e-06,4.91e-06,4.77e-06,4.83e-06,73891823.0
2020-03-19,4.83e-06,5.1e-06,4.83e-06,4.92e-06,150130246.0
2020-03-20,4.92e-06,5.01e-06,4.63e-06,4.74e-06,183893488.0
2020-03-21,4.74e-06,4.85e-06,4.68e-06,4.76e-06,74069323.0
2020-03-22,4.77e-06,4.8e-06,4.55e-06,4.65e-06,73469953.0
2020-03-23,4.65e-06,4.68e-06,4.48e-06,4.52e-06,85635274.0
2020-03-24,4.52e-06,4.52e-06,4.4e-06,4.49e-06,73107448.0
2020-03-25,4.49e-06,4.55e-06,4.35e-06,4.41e-06,61978200.0
2020-03-26,4.41e-06,4.59e-06,4.38e-06,4.59e-06,57179836.0
2020-03-27,4.58e-06,4.61e-06,4.5e-06,4.54e-06,65383934.0
2020-03-28,4.53e-06,4.8e-06,4.48e-06,4.78e-06,70723390.0
2020-03-29,4.78e-06,4.81e-06,4.72e-06,4.78e-06,55090271.0
2020-03-30,4.77e-06,4.79e-06,4.57e-06,4.64e-06,58711621.0
2020-03-31,4.64e-06,4.76e-06,4.61e-06,4.75e-06,48167775.0
2020-04-01,4.74e-06,4.87e-06,4.62e-06,4.66e-06,95545316.0
2020-04-02,4.66e-06,4.76e-06,4.61e-06,4.7e-06,74359488.0
2020-04-03,4.69e-06,4.82e-06,4.64e-06,4.8e-06,57506538.0
2020-04-04,4.8e-06,4.82e-06,4.67e-06,4.73e-06,54003251.0
2020-04-05,4.73e-06,4.77e-06,4.68e-06,4.71e-06,34287672.0
2020-04-06,4.71e-06,4.93e-06,4.67e-06,4.9e-06,143879226.0
2020-04-07,4.9e-06,4.97e-06,4.85e-06,4.9e-06,113208484.0
2020-04-08,4.91e-06,5.02e-06,4.9e-06,4.95e-06,77865758.0
2020-04-09,4.94e-06,5e-06,4.89e-06,4.96e-06,58798013.0
2020-04-10,4.95e-06,4.97e-06,4.76e-06,4.84e-06,79739490.0
2020-04-11,4.84e-06,4.96e-06,4.82e-06,4.86e-06,46158136.0
2020-04-12,4.86e-06,4.91e-06,4.83e-06,4.85e-06,37810124.0
2020-04-13,4.84e-06,4.91e-06,4.78e-06,4.84e-06,46045272.0
2020-04-14,4.84e-06,4.87e-06,4.79e-06,4.82e-06,36521414.0
2020-04-15,4.82e-06,4.9e-06,4.78e-06,4.81e-06,39212406.0
2020-04-16,4.81e-06,4.87e-06,4.75e-06,4.84e-06,80565074.0
2020-04-17,4.84e-06,4.9e-06,4.84e-06,4.88e-06,34121093.0
2020-04-18,4.89e-06,5.08e-06,4.88e-06,5.05e-06,57585588.0
2020-04-19,5.05e-06,5.1e-06,4.97e-06,4.99e-06,56276032.0
2020-04-20,4.99e-06,5.13e-06,4.96e-06,4.96e-06,76419892.0
2020-04-21,4.96e-06,5.08e-06,4.96e-06,5.05e-06,48799039.0
2020-04-22,5.05e-06,5.16e-06,5.02e-06,5.15e-06,45875086.0
2020-04-23,5.14e-06,5.64e-06,5.12e-06,5.46e-06,185866649.0
2020-04-24,5.46e-06,5.85e-06,5.46e-06,5.55e-06,209570228.0
2020-04-25,5.55e-06,5.77e-06,5.49e-06,5.61e-06,62967971.0
2020-04-26,5.6e-06,6.06e-06,5.55e-06,5.97e-06,132523246.0
2020-04-27,5.97e-06,6.16e-06,5.78e-06,5.98e-06,134688688.0
2020-04-28,5.98e-06,6.24e-06,5.95e-06,6.05e-06,94807054.0
2020-04-29,6.04e-06,6.18e-06,5.79e-06,5.87e-06,131402111.0
2020-04-30,5.87e-06,6.03e-06,5.39e-06,5.51e-06,195405151.0
2020-05-01,5.51e-06,5.87e-06,5.49e-06,5.77e-06,113142725.0
2020-05-02,5.77e-06,5.79e-06,5.62e-06,5.67e-06,70867976.0
2020-05-03,5.68e-06,5.71e-06,5.45e-06,5.51e-06,66384283.0
2020-05-04,5.51e-06,5.69e-06,5.35e-06,5.58e-06,129030699.0
2020-05-05,5.57e-06,5.67e-06,5.47e-06,5.48e-06,71585749.0
2020-05-06,5.49e-06,5.54e-06,5.33e-06,5.34e-06,74495935.0
2020-05-07,5.35e-06,5.41e-06,5.05e-06,5.13e-06,128041126.0
2020-05-08,5.13e-06,5.37e-06,5.1e-06,5.3e-06,112609661.0
2020-05-09,5.31e-06,5.46e-06,5.26e-06,5.4e-06,91364505.0
2020-05-10,5.39e-06,5.54e-06,5.11e-06,5.46e-06,179569410.0
2020-05-11,5.46e-06,5.63e-06,5.3e-06,5.59e-06,118830227.0
2020-05-12,5.58e-06,5.85e-06,5.57e-06,5.72e-06,125380867.0
2020-05-13,5.72e-06,5.75e-06,5.5e-06,5.54e-06,99192351.0
2020-05-14,5.53e-06,5.57e-06,5.2e-06,5.2e-06,118050985.0
2020-05-15,5.2e-06,5.47e-06,5.18e-06,5.4e-06,97906731.0
2020-05-16,5.39e-06,5.46e-06,5.34e-06,5.44e-06,45204103.0
2020-05-17,5.44e-06,5.48e-06,5.24e-06,5.3e-06,43650969.0
2020-05-18,5.29e-06,5.66e-06,5.2e-06,5.58e-06,131900001.0
2020-05-19,5.58e-06,5.89e-06,5.48e-06,5.81e-06,103689661.0
2020-05-20,5.81e-06,5.99e-06,5.71e-06,5.98e-06,108232676.0
2020-05-21,5.97e-06,6.04e-06,5.7e-06,5.75e-06,112636373.0
2020-05-22,5.75e-06,6.21e-06,5.69e-06,6.09e-06,125946363.0
2020-05-23,6.09e-06,6.1e-06,5.91e-06,5.99e-06,62507523.0
2020-05-24,5.99e-06,6.09e-06,5.87e-06,5.88e-06,73714562.0
2020-05-25,5.89e-06,6.12e-06,5.81e-06,6.06e-06,86282089.0
2020-05-26,6.06e-06,6.09e-06,5.91e-06,6.06e-06,76396810.0
2020-05-27,6.06e-06,6.23e-06,5.98e-06,5.98e-06,118950410.0
2020-05-28,5.99e-06,7.04e-06,5.94e-06,6.78e-06,342075980.0
2020-05-29,6.79e-06,7e-06,6.66e-06,6.87e-06,247415887.0
2020-05-30,6.87e-06,8.15e-06,6.8e-06,7.93e-06,466070246.0
2020-05-31,7.93e-06,9.03e-06,7.66e-06,7.82e-06,677865439.0
2020-06-01,7.83e-06,8.59e-06,7.78e-06,7.92e-06,477705085.0
2020-06-02,7.92e-06,8.4e-06,7.55e-06,8.28e-06,340492391.0
2020-06-03,8.27e-06,8.98e-06,8.14e-06,8.85e-06,316613054.0
2020-06-04,8.86e-06,9.47e-06,8.72e-06,9.07e-06,383373560.0
2020-06-05,9.07e-06,9.09e-06,8.64e-06,8.85e-06,167461579.0
2020-06-06,8.85e-06,9.09e-06,8.82e-06,8.92e-06,102523254.0
2020-06-07,8.92e-06,9.17e-06,8.74e-06,8.88e-06,172791055.0
2020-06-08,8.88e-06,8.92e-06,8.75e-06,8.85e-06,76398850.0
2020-06-09,8.84e-06,8.87e-06,8.47e-06,8.49e-06,124021961.0
2020-06-10,8.49e-06,8.5e-06,8.14e-06,8.46e-06,236041356.0
2020-06-11,8.46e-06,8.62e-06,7.97e-06,8.1e-06,208013792.0
2020-06-12,8.11e-06,8.6e-06,8.09e-06,8.39e-06,128831906.0
2020-06-13,8.4e-06,8.4e-06,8.22e-06,8.35e-06,68323931.0
2020-06-14,8.34e-06,8.36e-06,8.15e-06,8.19e-06,56171320.0
2020-06-15,8.18e-06,8.47e-06,6.99e-06,8.31e-06,248014192.0
2020-06-16,8.31e-06,8.33e-06,8.14e-06,8.32e-06,96631183.0
2020-06-17,8.32e-06,8.84e-06,8.19e-06,8.82e-06,170921347.0
2020-06-18,8.81e-06,8.97e-06,8.6e-06,8.72e-06,126087210.0
2020-06-19,8.71e-06,8.74e-06,8.47e-06,8.58e-06,94998439.0
2020-06-20,8.59e-06,8.6e-06,8.36e-06,8.51e-06,58131113.0
2020-06-21,8.5e-06,8.61e-06,8.39e-06,8.43e-06,45226766.0
2020-06-22,8.44e-06,8.69e-06,8.42e-06,8.63e-06,92064198.0
2020-06-23,8.63e-06,8.71e-06,8.5e-06,8.6e-06,64457208.0
2020-06-24,8.6e-06,9.04e-06,8.58e-06,8.87e-06,147910414.0
2020-06-25,8.88e-06,9e-06,8.69e-06,8.83e-06,88914108.0
2020-06-26,8.83e-06,8.88e-06,8.7e-06,8.79e-06,66973415.0
2020-06-27,8.79e-06,8.84e-06,8.41e-06,8.59e-06,84317210.0
2020-06-28,8.58e-06,8.9e-06,8.5e-06,8.8e-06,67188993.0
2020-06-29,8.8e-06,9.17e-06,8.8e-06,9.14e-06,120253370.0
2020-06-30,9.13e-06,9.24e-06,8.98e-06,9.09e-06,66069426.0
2020-07-01,9.09e-06,1.052e-05,9.05e-06,1.049e-05,282526307.0
2020-07-02,1.049e-05,1.05e-05,9.77e-06,1.022e-05,292324774.0
2020-07-03,1.023e-05,1.12e-05,1.017e-05,1.066e-05,273024109.0
2020-07-04,1.066e-05,1.114e-05,1.06e-05,1.096e-05,179917884.0
2020-07-05,1.096e-05,1.096e-05,1.044e-05,1.082e-05,148326975.0
2020-07-06,1.082e-05,1.15e-05,1.051e-05,1.125e-05,200727905.0
2020-07-07,1.126e-05,1.287e-05,1.109e-05,1.271e-05,353979239.0
2020-07-08,1.27e-05,1.486e-05,1.243e-05,1.377e-05,717564882.0
2020-07-09,1.377e-05,1.377e-05,1.27e-05,1.342e-05,367273849.0
2020-07-10,1.344e-05,1.346e-05,1.202e-05,1.275e-05,319417475.0
2020-07-11,1.276e-05,1.38e-05,1.271e-05,1.356e-05,183394479.0
2020-07-12,1.355e-05,1.385e-05,1.308e-05,1.364e-05,160405735.0
2020-07-13,1.364e-05,1.464e-05,1.315e-05,1.345e-05,305084854.0
2020-07-14,1.345e-05,1.462e-05,1.317e-05,1.431e-05,222552436.0
2020-07-15,1.432e-05,1.437e-05,1.383e-05,1.421e-05,149457184.0
2020-07-16,1.421e-05,1.448e-05,1.295e-05,1.38e-05,235274154.0
2020-07-17,1.379e-05,1.387e-05,1.332e-05,1.335e-05,101125000.0
2020-07-18,1.335e-05,1.357e-05,1.296e-05,1.339e-05,104235255.0
2020-07-19,1.337e-05,1.363e-05,1.328e-05,1.347e-05,67978142.0
2020-07-20,1.347e-05,1.349e-05,1.259e-05,1.284e-05,85321961.0
2020-07-21,1.286e-05,1.335e-05,1.276e-05,1.313e-05,102559036.0
2020-07-22,1.313e-05,1.317e-05,1.288e-05,1.302e-05,75375444.0
2020-07-23,1.3e-05,1.328e-05,1.288e-05,1.294e-05,88310708.0
2020-07-24,1.294e-05,1.298e-05,1.261e-05,1.28e-05,75413380.0
2020-07-25,1.278e-05,1.504e-05,1.278e-05,1.48e-05,356195056.0
2020-07-26,1.48e-05,1.593e-05,1.417e-05,1.495e-05,444412298.0
2020-07-27,1.496e-05,1.506e-05,1.204e-05,1.257e-05,565861357.0
2020-07-28,1.256e-05,1.383e-05,1.21e-05,1.368e-05,377376615.0
2020-07-29,1.368e-05,1.371e-05,1.23e-05,1.259e-05,274067224.0
2020-07-30,1.259e-05,1.287e-05,1.245e-05,1.266e-05,119330043.0
2020-07-31,1.266e-05,1.275e-05,1.186e-05,1.224e-05,116248322.0
2020-08-01,1.224e-05,1.259e-05,1.176e-05,1.221e-05,157383961.0
2020-08-02,1.221e-05,1.256e-05,1.15e-05,1.209e-05,206537370.0
2020-08-03,1.209e-05,1.242e-05,1.191e-05,1.224e-05,91336443.0
2020-08-04,1.222e-05,1.32e-05,1.21e-05,1.281e-05,178428434.0
2020-08-05,1.281e-05,1.297e-05,1.206e-05,1.212e-05,116975893.0
2020-08-06,1.212e-05,1.23e-05,1.196e-05,1.228e-05,150892161.0
2020-08-07,1.229e-05,1.251e-05,1.16e-05,1.198e-05,121906853.0
2020-08-08,1.199e-05,1.257e-05,1.188e-05,1.249e-05,115770989.0
2020-08-09,1.249e-05,1.3e-05,1.23e-05,1.242e-05,138019841.0
2020-08-10,1.241e-05,1.252e-05,1.194e-05,1.209e-05,123038909.0
2020-08-11,1.209e-05,1.216e-05,1.179e-05,1.201e-05,105307227.0
2020-08-12,1.201e-05,1.202e-05,1.102e-05,1.183e-05,150281344.0
2020-08-13,1.182e-05,1.227e-05,1.162e-05,1.184e-05,128634613.0
2020-08-14,1.183e-05,1.204e-05,1.17e-05,1.176e-05,98218560.0
2020-08-15,1.176e-05,1.192e-05,1.141e-05,1.168e-05,97478621.0
2020-08-16,1.167e-05,1.175e-05,1.152e-05,1.165e-05,89446044.0
2020-08-17,1.166e-05,1.221e-05,1.125e-05,1.143e-05,188686100.0
2020-08-18,1.143e-05,1.167e-05,1.109e-05,1.147e-05,96178093.0
2020-08-19,1.146e-05,1.151e-05,1.087e-05,1.103e-05,108076236.0
2020-08-20,1.103e-05,1.136e-05,1.079e-05,1.132e-05,79696646.0
2020-08-21,1.132e-05,1.134e-05,1.055e-05,1.067e-05,102437613.0
2020-08-22,1.068e-05,1.088e-05,1.038e-05,1.073e-05,83995339.0
2020-08-23,1.074e-05,1.079e-05,1.036e-05,1.043e-05,67958512.0
2020-08-24,1.043e-05,1.079e-05,1.033e-05,1.052e-05,84350972.0
2020-08-25,1.052e-05,1.056e-05,9.34e-06,9.93e-06,229082061.0
2020-08-26,9.93e-06,1.03e-05,9.78e-06,9.98e-06,122089579.0
2020-08-27,9.98e-06,1.01e-05,9.15e-06,9.47e-06,166948662.0
2020-08-28,9.47e-06,9.7e-06,9.4e-06,9.49e-06,109346041.0
2020-08-29,9.48e-06,1.029e-05,9.42e-06,1.014e-05,91613636.0
2020-08-30,1.013e-05,1.032e-05,9.84e-06,1.002e-05,99759274.0
2020-08-31,1.002e-05,1.082e-05,9.75e-06,1.052e-05,162621465.0
2020-09-01,1.052e-05,1.069e-05,1.009e-05,1.044e-05,152084468.0
2020-09-02,1.044e-05,1.059e-05,9.85e-06,1.009e-05,130927727.0
2020-09-03,1.009e-05,1.023e-05,9.18e-06,9.32e-06,182797488.0
2020-09-04,9.32e-06,9.89e-06,9.01e-06,9.73e-06,207856561.0
2020-09-05,9.73e-06,9.88e-06,8.68e-06,8.85e-06,169772481.0
2020-09-06,8.85e-06,9.35e-06,8.53e-06,9.04e-06,169388789.0
2020-09-07,9.03e-06,9.16e-06,8.66e-06,9.02e-06,118801543.0
2020-09-08,9.02e-06,9.43e-06,8.82e-06,9e-06,113590458.0
2020-09-09,8.99e-06,9.31e-06,8.93e-06,9.13e-06,70900043.0
2020-09-10,9.13e-06,9.6e-06,9.12e-06,9.4e-06,105361065.0
2020-09-11,9.4e-06,9.42e-06,9.07e-06,9.33e-06,72843825.0
2020-09-12,9.33e-06,9.5e-06,9.19e-06,9.36e-06,48010992.0
2020-09-13,9.36e-06,9.47e-06,9.03e-06,9.2e-06,75249597.0
2020-09-14,9.2e-06,9.33e-06,8.92e-06,9.05e-06,52971729.0
2020-09-15,9.06e-06,9.1e-06,8.62e-06,8.64e-06,57235109.0
2020-09-16,8.63e-06,8.65e-06,8.15e-06,8.36e-06,101090517.0
2020-09-17,8.36e-06,8.66e-06,8.31e-06,8.6e-06,66347572.0
2020-09-18,8.59e-06,8.59e-06,8.23e-06,8.32e-06,56037276.0
2020-09-19,8.31e-06,8.43e-06,8.24e-06,8.25e-06,38198040.0
2020-09-20,8.25e-06,8.41e-06,8.11e-06,8.18e-06,48863754.0
2020-09-21,8.18e-06,8.24e-06,7.47e-06,7.66e-06,109322493.0
2020-09-22,7.67e-06,7.95e-06,7.63e-06,7.73e-06,57899451.0
2020-09-23,7.74e-06,7.87e-06,7.43e-06,7.48e-06,60608583.0
2020-09-24,7.48e-06,7.87e-06,7.4e-06,7.69e-06,77002647.0
2020-09-25,7.69e-06,9.25e-06,7.69e-06,9.07e-06,213928945.0
2020-09-26,9.07e-06,9.34e-06,8.65e-06,8.89e-06,91596637.0
2020-09-27,8.9e-06,9.57e-06,8.87e-06,9.39e-06,105767065.0
2020-09-28,9.4e-06,9.82e-06,9.3e-06,9.38e-06,104202628.0
2020-09-29,9.37e-06,9.65e-06,9.14e-06,9.33e-06,63765433.0
2020-09-30,9.34e-06,9.45e-06,9.04e-06,9.4e-06,46444318.0
2020-10-01,9.4e-06,9.67e-06,9.06e-06,9.23e-06,65240454.0
2020-10-02,9.23e-06,9.42e-06,8.59e-06,8.79e-06,86227365.0
2020-10-03,8.79e-06,9.04e-06,8.75e-06,8.85e-06,27060604.0
2020-10-04,8.86e-06,9.18e-06,8.74e-06,9.08e-06,40946960.0
2020-10-05,9.08e-06,9.3e-06,8.95e-06,9.03e-06,48979907.0
2020-10-06,9.03e-06,9.16e-06,8.62e-06,8.76e-06,64444246.0
2020-10-07,8.76e-06,8.88e-06,8.46e-06,8.79e-06,35867635.0
2020-10-08,8.78e-06,8.91e-06,8.48e-06,8.81e-06,53674225.0
2020-10-09,8.82e-06,9.28e-06,8.73e-06,9.16e-06,57438423.0
2020-10-10,9.17e-06,9.78e-06,9.16e-06,9.3e-06,137782137.0
2020-10-11,9.29e-06,9.56e-06,9.19e-06,9.38e-06,70546105.0
2020-10-12,9.38e-06,9.73e-06,9.08e-06,9.49e-06,81102210.0
2020-10-13,9.5e-06,9.94e-06,9.41e-06,9.57e-06,87994603.0
2020-10-14,9.57e-06,9.76e-06,9.3e-06,9.37e-06,68849663.0
2020-10-15,9.37e-06,9.46e-06,9.22e-06,9.27e-06,45392051.0
2020-10-16,9.27e-06,9.31e-06,9.05e-06,9.21e-06,47415287.0
2020-10-17,9.2e-06,9.45e-06,9.15e-06,9.32e-06,32475880.0
2020-10-18,9.33e-06,9.38e-06,9.23e-06,9.34e-06,21231766.0
2020-10-19,9.33e-06,9.46e-06,9.18e-06,9.23e-06,51604275.0
2020-10-20,9.23e-06,9.28e-06,8.43e-06,8.59e-06,95407917.0
2020-10-21,8.59e-06,9.4e-06,8.08e-06,8.28e-06,112815792.0
2020-10-22,8.28e-06,8.59e-06,8.23e-06,8.54e-06,76689488.0
2020-10-23,8.53e-06,8.66e-06,8.23e-06,8.36e-06,69172658.0
2020-10-24,8.36e-06,8.47e-06,8.21e-06,8.23e-06,35779169.0
2020-10-25,8.23e-06,8.37e-06,8.09e-06,8.16e-06,36358319.0
2020-10-26,8.16e-06,8.22e-06,7.73e-06,7.89e-06,57599923.0
2020-10-27,7.9e-06,8.03e-06,7.42e-06,7.52e-06,68804945.0
2020-10-28,7.52e-06,7.55e-06,7.13e-06,7.44e-06,66623793.0
2020-10-29,7.45e-06,7.61e-06,7.06e-06,7.08e-06,74646212.0
2020-10-30,7.08e-06,7.09e-06,6.77e-06,6.89e-06,79641328.0
2020-10-31,6.87e-06,6.96e-06,6.68e-06,6.73e-06,46295709.0
2020-11-01,6.75e-06,7.15e-06,6.72e-06,7.14e-06,52464152.0
2020-11-02,7.14e-06,7.25e-06,6.78e-06,6.81e-06,61989681.0
2020-11-03,6.8e-06,6.86e-06,6.6e-06,6.68e-06,55896201.0
2020-11-04,6.68e-06,6.94e-06,6.59e-06,6.75e-06,89350626.0
2020-11-05,6.76e-06,6.81e-06,6.16e-06,6.25e-06,104452650.0
2020-11-06,6.26e-06,7.1e-06,6.19e-06,7.01e-06,164401823.0
2020-11-07,7.01e-06,7.3e-06,6.71e-06,6.83e-06,140908212.0
2020-11-08,6.83e-06,7.09e-06,6.77e-06,6.88e-06,57946756.0
2020-11-09,6.88e-06,6.99e-06,6.71e-06,6.89e-06,67846268.0
2020-11-10,6.89e-06,7.09e-06,6.84e-06,6.92e-06,62606096.0
2020-11-11,6.92e-06,7.04e-06,6.68e-06,6.75e-06,69526490.0
2020-11-12,6.75e-06,6.81e-06,6.39e-06,6.42e-06,70591672.0
2020-11-13,6.42e-06,6.64e-06,6.39e-06,6.52e-06,54555253.0
2020-11-14,6.52e-06,6.62e-06,6.41e-06,6.47e-06,38339341.0
2020-11-15,6.48e-06,6.56e-06,6.23e-06,6.29e-06,35617282.0
2020-11-16,6.3e-06,6.42e-06,6.16e-06,6.22e-06,45230406.0
2020-11-17,6.21e-06,6.65e-06,6.13e-06,6.2e-06,121483618.0
2020-11-18,6.2e-06,6.29e-06,5.83e-06,5.99e-06,99114662.0
2020-11-19,6e-06,6.07e-06,5.85e-06,5.95e-06,62337094.0
2020-11-20,5.96e-06,6.4e-06,5.83e-06,6.34e-06,119811699.0
2020-11-21,6.34e-06,7.19e-06,6.28e-06,7.13e-06,194102515.0
2020-11-22,7.14e-06,8.26e-06,6.56e-06,7.92e-06,495605035.0
2020-11-23,7.93e-06,8.55e-06,7.78e-06,8.41e-06,328348552.0
2020-11-24,8.41e-06,9.95e-06,8.08e-06,8.73e-06,584739383.0
2020-11-25,8.73e-06,9.1e-06,7.92e-06,8.28e-06,289726661.0
2020-11-26,8.27e-06,8.52e-06,6.87e-06,8.07e-06,421702962.0
2020-11-27,8.07e-06,8.35e-06,7.8e-06,8.27e-06,121576249.0
2020-11-28,8.27e-06,9.9e-06,8.2e-06,9.31e-06,280227309.0
2020-11-29,9.31e-06,9.49e-06,8.86e-06,9.16e-06,144861249.0
2020-11-30,9.17e-06,9.46e-06,8.45e-06,8.74e-06,190959938.0
2020-12-01,8.74e-06,8.88e-06,7.58e-06,8.29e-06,211690540.0
